Country,Year,Life expectancy,Adult mortality,Infant deaths,Alcohol,Percentage expenditure,Hepatitis B,Measles,BMI,Polio,Total expenditure,Diphtheria,HIV/AIDS,Thinness 1-19 years,Income composition of resources,Schooling
El Salvador,2001,68.9,219.0,1.6094379124341003,2.88,5.808459732746729,75.0,1.0986122886681098,46.2,94.0,8.2,92.0,0.3364722366212129,2.1,0.615,11.6
El Salvador,2002,73.0,24.0,1.3862943611198906,2.97,3.4237835088765487,81.0,0.0,47.0,81.0,7.9,81.0,0.3364722366212129,2.0,0.621,11.8
El Salvador,2003,69.9,29.0,1.3862943611198906,3.1,5.994296276724529,94.0,0.0,47.8,93.0,7.61,94.0,0.26236426446749106,2.0,0.628,12.0
El Salvador,2004,70.0,215.0,1.3862943611198906,2.9,5.990478641762986,9.0,0.0,48.6,9.0,7.3,9.0,0.26236426446749106,1.9,0.636,12.4
El Salvador,2005,71.0,213.0,1.3862943611198906,2.77,6.09041061858544,89.0,0.0,49.4,89.0,7.19,89.0,0.1823215567939546,1.9,0.644,12.7
El Salvador,2006,75.0,211.0,1.3862943611198906,2.77,4.073216704125358,96.0,0.0,5.1,96.0,6.68,96.0,0.1823215567939546,1.8,0.651,12.9
El Salvador,2007,71.2,23.0,1.0986122886681098,2.83,3.9759686411563924,99.0,0.0,5.8,99.0,6.32,99.0,0.26236426446749106,1.8,0.657,12.9
El Salvador,2008,71.7,194.0,1.0986122886681098,2.68,4.006596527967122,98.0,0.0,51.4,98.0,6.21,98.0,0.26236426446749106,1.8,0.659,13.4
El Salvador,2009,71.4,23.0,1.0986122886681098,2.55,6.034126064428251,91.0,0.0,52.1,91.0,6.83,91.0,0.26236426446749106,1.7,0.662,12.8
El Salvador,2010,72.0,191.0,1.0986122886681098,2.36,6.15356302924265,89.0,0.0,52.8,89.0,6.91,89.0,0.26236426446749106,1.7,0.662,12.9
El Salvador,2011,72.0,197.0,1.0986122886681098,2.37,6.31042416497151,89.0,0.0,53.4,9.0,6.81,89.0,0.26236426446749106,1.7,0.666,13.0
El Salvador,2012,73.0,181.0,1.0986122886681098,2.48,6.384816177227938,92.0,0.0,54.1,93.0,6.7,92.0,0.26236426446749106,1.6,0.67,13.2
El Salvador,2013,73.0,184.0,1.0986122886681098,2.42,6.4841656621967925,92.0,0.0,54.7,92.0,6.95,92.0,0.1823215567939546,1.6,0.675,13.2
El Salvador,2014,73.3,181.0,1.0986122886681098,2.52,6.50237920486033,93.0,0.0,55.4,93.0,6.77,94.0,0.1823215567939546,1.6,0.676,13.2
Equatorial Guinea,2000,52.7,336.0,1.3862943611198906,4.46,2.769741749079867,2.0,0.0,18.3,41.0,2.73,34.0,1.0647107369924282,1.7,0.0,0.0
Equatorial Guinea,2001,53.1,334.0,1.3862943611198906,5.07,5.292218582715891,2.0,7.200424892944957,18.7,43.0,1.78,35.0,1.1939224684724346,1.6,0.527,8.0
Equatorial Guinea,2002,53.5,334.0,1.3862943611198906,6.01,5.462930639352007,2.0,3.2188758248682006,19.1,44.0,2.5,36.0,1.3609765531356006,1.4,0.542,8.2
Equatorial Guinea,2003,53.8,334.0,1.3862943611198906,7.13,5.739096395391196,2.0,2.9444389791664403,19.5,46.0,2.23,37.0,1.5260563034950492,1.2,0.554,8.4
Equatorial Guinea,2004,54.1,336.0,1.3862943611198906,6.28,3.818759756331015,2.0,3.6635616461296463,19.8,48.0,2.4,38.0,1.6863989535702288,1.0,0.553,8.5
Equatorial Guinea,2005,54.4,337.0,1.3862943611198906,7.19,2.570026225254583,2.0,0.0,2.2,5.0,1.63,39.0,1.7749523509116738,9.8,0.563,8.7
Equatorial Guinea,2006,54.8,337.0,1.3862943611198906,7.28,6.719735035674466,2.0,0.0,2.5,52.0,2.13,4.0,1.840549633397487,9.7,0.569,9.0
Equatorial Guinea,2007,55.0,339.0,1.3862943611198906,6.86,6.932954634376196,2.0,1.791759469228055,2.9,54.0,2.25,41.0,1.9315214116032138,9.5,0.587,9.0
Equatorial Guinea,2008,55.4,338.0,1.3862943611198906,8.34,7.442304432661233,2.0,6.07993319509559,21.3,55.0,2.31,42.0,1.9878743481543455,9.3,0.592,9.1
Equatorial Guinea,2009,55.7,34.0,1.3862943611198906,7.97,4.754186922509519,2.0,4.3694478524670215,21.7,57.0,5.32,43.0,2.1162555148025524,9.2,0.59,9.1
Equatorial Guinea,2010,56.1,339.0,1.3862943611198906,9.93,7.084810173727039,2.0,0.0,22.1,59.0,3.84,44.0,2.1041341542702074,9.0,0.589,9.2
Equatorial Guinea,2011,56.2,344.0,1.3862943611198906,10.99,7.309246687058263,2.0,0.0,22.6,39.0,3.29,41.0,2.163323025660538,8.9,0.58,9.2
Equatorial Guinea,2012,56.7,337.0,1.3862943611198906,11.89,7.314161700582378,2.0,7.0825485693553,23.0,3.0,4.0,24.0,2.2192034840549946,8.7,0.583,9.2
Equatorial Guinea,2013,57.4,327.0,1.3862943611198906,10.72,5.058731684326861,2.0,5.7745515455444085,23.5,3.0,3.73,3.0,1.9021075263969205,8.6,0.586,9.2
Equatorial Guinea,2014,57.9,32.0,1.3862943611198906,0.01,2.667559691218185,2.0,2.6390573296152584,24.0,24.0,3.8,2.0,1.6863989535702288,8.5,0.582,9.2
Eritrea,2000,45.3,593.0,2.0794415416798357,0.83,0.5515492613853644,86.0,6.672032945461067,12.6,82.0,4.43,81.0,1.0647107369924282,1.2,0.0,3.9
Eritrea,2001,58.1,345.0,2.0794415416798357,0.61,1.886102444774439,86.0,5.3230099791384085,12.8,89.0,3.95,86.0,1.0986122886681098,1.0,0.0,4.3
Eritrea,2002,58.5,343.0,2.0794415416798357,0.83,0.5324690140532485,86.0,6.133398042996649,13.1,92.0,4.2,9.0,1.0647107369924282,9.9,0.0,4.4
Eritrea,2003,58.8,343.0,2.0794415416798357,0.56,2.068633091889155,91.0,5.932245187448011,13.3,95.0,3.5,93.0,1.0647107369924282,9.7,0.0,4.7
Eritrea,2004,59.1,342.0,2.0794415416798357,0.64,2.42134306746532,84.0,3.2188758248682006,13.6,98.0,3.14,98.0,1.0296194171811581,9.6,0.0,5.0
Eritrea,2005,59.4,34.0,2.0794415416798357,1.07,1.8024832579812375,96.0,2.995732273553991,13.9,96.0,2.97,96.0,0.9555114450274363,9.4,0.0,5.4
Eritrea,2006,59.7,336.0,2.0794415416798357,0.97,2.451237634004787,94.0,4.859812404361672,14.3,94.0,3.3,94.0,0.8754687373538999,9.3,0.405,5.3
Eritrea,2007,62.0,329.0,1.9459101490553132,1.23,2.519618785879129,91.0,4.02535169073515,14.7,91.0,3.29,91.0,0.8329091229351039,9.2,0.405,5.3
Eritrea,2008,67.0,322.0,1.9459101490553132,0.49,2.546763696954274,94.0,0.0,15.1,94.0,3.69,94.0,0.7419373447293773,9.1,0.406,5.2
Eritrea,2009,61.4,311.0,1.9459101490553132,0.63,0.9459117442194457,92.0,4.418840607796598,15.5,92.0,3.3,92.0,0.6931471805599453,9.0,0.402,5.2
Eritrea,2010,62.1,298.0,1.9459101490553132,0.61,2.910032645300226,9.0,3.9512437185814275,16.0,9.0,3.24,9.0,0.6418538861723947,8.9,0.404,5.1
Eritrea,2011,62.9,286.0,1.9459101490553132,0.62,3.090129270624761,96.0,3.8918202981106265,16.5,96.0,3.6,96.0,0.5306282510621704,8.8,0.405,5.0
Eritrea,2012,63.6,274.0,1.9459101490553132,0.01,0.0,94.0,5.272999558563747,17.0,94.0,2.98,94.0,0.47000362924573563,8.7,0.41,5.0
Eritrea,2013,64.0,266.0,1.9459101490553132,0.01,0.0,94.0,3.828641396489095,17.5,94.0,3.1,94.0,0.4054651081081644,8.6,0.414,5.0
Eritrea,2014,64.4,261.0,1.791759469228055,0.01,0.0,94.0,4.852030263919617,18.0,94.0,3.34,94.0,0.3364722366212129,8.5,0.416,5.0
Estonia,2000,78.0,218.0,0.0,0.01,1.8481546907070845,9.0,2.302585092994046,54.0,93.0,5.28,93.0,0.09531017980432493,2.5,0.764,14.4
Estonia,2001,78.0,225.0,0.0,0.01,4.495684040723087,9.0,0.0,54.3,94.0,4.85,94.0,0.09531017980432493,2.4,0.781,15.0
Estonia,2002,71.2,211.0,0.0,11.48,2.1754381704832175,9.0,0.0,54.6,94.0,4.84,94.0,0.09531017980432493,2.3,0.791,15.4
Estonia,2003,71.9,199.0,0.0,11.64,4.895773429163132,9.0,0.0,54.9,95.0,4.92,94.0,0.09531017980432493,2.2,0.798,15.6
Estonia,2004,72.3,195.0,0.0,15.07,4.626149729270404,9.0,0.0,55.2,95.0,5.13,94.0,0.09531017980432493,2.2,0.805,15.7
Estonia,2005,72.8,189.0,0.0,15.52,5.040223392348797,95.0,1.0986122886681098,55.5,96.0,5.2,96.0,0.09531017980432493,2.1,0.812,15.9
Estonia,2006,73.0,188.0,0.0,16.58,5.502690164808676,95.0,3.332204510175204,55.9,95.0,5.1,95.0,0.09531017980432493,2.1,0.822,16.1
Estonia,2007,73.0,189.0,0.0,17.87,7.552302739487019,95.0,0.6931471805599453,56.3,95.0,5.16,95.0,0.09531017980432493,2.0,0.829,16.1
Estonia,2008,74.2,167.0,0.0,16.99,5.420855132979774,94.0,0.0,56.7,95.0,6.6,95.0,0.09531017980432493,2.0,0.835,16.1
Estonia,2009,74.9,156.0,0.0,15.04,7.4489677374159875,95.0,0.0,57.1,95.0,6.93,95.0,0.09531017980432493,2.0,0.836,16.1
Estonia,2010,75.6,137.0,0.0,14.97,7.49721698078189,94.0,0.0,57.6,94.0,6.25,94.0,0.09531017980432493,1.9,0.833,16.2
Estonia,2011,76.1,138.0,0.0,0.01,7.672267195067624,94.0,2.0794415416798357,58.0,93.0,5.83,93.0,0.09531017980432493,1.9,0.838,16.4
Estonia,2012,76.3,135.0,0.0,0.01,7.724934285003593,94.0,1.6094379124341003,58.5,94.0,6.36,94.0,0.09531017980432493,1.9,0.85,16.5
Estonia,2013,76.9,127.0,0.0,0.01,5.569456407504357,93.0,1.0986122886681098,59.0,94.0,6.48,94.0,0.09531017980432493,1.9,0.856,16.5
Estonia,2014,77.3,122.0,0.0,0.01,7.901404398965581,93.0,0.0,59.4,93.0,6.38,93.0,0.09531017980432493,1.9,0.86,16.5
Ethiopia,2000,51.2,391.0,5.537334267018537,0.88,2.533285432526297,47.0,7.415175109613295,12.3,55.0,4.36,3.0,1.791759469228055,11.9,0.0,3.9
Ethiopia,2001,52.5,372.0,5.5093883366279774,0.85,0.7821774909230063,47.0,7.769378609513984,12.6,55.0,4.26,32.0,1.7749523509116738,11.8,0.283,4.3
Ethiopia,2002,53.2,369.0,5.472270673671475,0.8,2.4701758439337933,47.0,8.11162807830774,12.9,55.0,4.73,35.0,1.7227665977411035,11.7,0.298,4.9
Ethiopia,2003,54.0,363.0,5.43372200355424,0.79,2.4825721870489836,47.0,5.43372200355424,13.2,55.0,4.64,37.0,1.6863989535702288,11.6,0.306,5.2
Ethiopia,2004,55.0,354.0,5.384495062789089,0.86,0.9190718537670073,47.0,4.30406509320417,13.5,54.0,4.23,4.0,1.62924053973028,11.5,0.31,5.4
Ethiopia,2005,56.0,343.0,5.332718793265369,0.99,2.9464123639192037,47.0,5.8805329864007,13.8,56.0,4.2,44.0,1.547562508716013,11.5,0.325,5.8
Ethiopia,2006,57.2,328.0,5.2832037287379885,1.22,3.143700558558646,47.0,7.280697195384741,14.2,59.0,4.47,46.0,1.4586150226995167,11.4,0.346,6.6
Ethiopia,2007,58.5,39.0,5.231108616854587,1.06,3.44886050174959,47.0,7.277247726631484,14.5,61.0,4.69,5.0,1.33500106673234,11.3,0.362,7.1
Ethiopia,2008,59.8,289.0,5.181783550292085,1.13,3.6777637196116606,52.0,8.163940954755008,14.9,63.0,4.28,54.0,1.2237754316221157,11.2,0.378,7.6
Ethiopia,2009,68.0,274.0,5.135798437050262,1.17,4.0032072308131985,56.0,7.0707241072602764,15.3,65.0,4.41,58.0,1.0986122886681098,11.1,0.393,8.1
Ethiopia,2010,61.8,261.0,5.093750200806762,1.34,4.230240259570023,62.0,8.351374706721296,15.6,69.0,6.86,61.0,0.9932517730102834,11.0,0.401,8.1
Ethiopia,2011,62.6,249.0,5.056245805348308,1.32,4.230849811527373,65.0,8.08825472712243,16.0,7.0,6.55,65.0,0.8754687373538999,1.9,0.411,8.2
Ethiopia,2012,63.3,241.0,5.017279836814924,1.84,4.475352019256497,69.0,8.3774712482411,16.4,7.0,5.77,69.0,0.7884573603642703,1.7,0.422,8.4
Ethiopia,2013,63.7,237.0,4.983606621708336,1.86,2.2314415575220603,72.0,8.566744970245486,16.8,7.0,5.19,72.0,0.6418538861723947,1.6,0.427,8.4
Ethiopia,2014,64.2,234.0,4.948759890378168,0.01,4.510398504117725,77.0,9.452501929126154,17.2,75.0,4.88,77.0,0.47000362924573563,1.5,0.435,8.4
Fiji,2000,67.7,221.0,0.0,2.05,3.4737768054188765,98.0,0.0,5.2,91.0,3.87,9.0,0.09531017980432493,4.3,0.681,13.1
Fiji,2001,67.8,221.0,0.0,1.93,3.077861091477982,98.0,2.8903717578961645,51.2,92.0,3.28,91.0,0.09531017980432493,4.3,0.683,13.2
Fiji,2002,67.9,22.0,0.0,1.85,5.3330650424929305,99.0,5.720311776607412,52.2,94.0,3.48,93.0,0.09531017980432493,4.2,0.687,13.3
Fiji,2003,68.0,22.0,0.0,1.76,5.540556120482781,99.0,5.723585101952381,53.2,95.0,3.35,94.0,0.09531017980432493,4.2,0.689,13.3
Fiji,2004,68.1,218.0,0.0,1.63,3.8065408077006904,99.0,3.6375861597263857,54.2,96.0,3.61,95.0,0.09531017980432493,4.2,0.691,13.4
Fiji,2005,68.3,214.0,0.0,2.02,4.1804004533387875,99.0,0.0,55.1,97.0,3.61,96.0,0.09531017980432493,4.1,0.699,13.9
Fiji,2006,68.5,211.0,0.0,2.06,3.9726318793558777,99.0,4.919980925828125,55.9,98.0,3.84,98.0,0.09531017980432493,4.1,0.695,14.0
Fiji,2007,68.6,29.0,0.0,2.09,1.9300023193811484,99.0,0.0,56.6,99.0,3.74,99.0,0.09531017980432493,4.1,0.698,14.2
Fiji,2008,68.7,26.0,0.0,1.95,4.40728690453101,99.0,0.0,57.3,99.0,3.68,99.0,0.09531017980432493,4.0,0.7,14.3
Fiji,2009,68.9,23.0,0.0,2.31,4.121484331900709,99.0,0.6931471805599453,58.0,99.0,4.26,99.0,0.09531017980432493,4.0,0.704,14.5
Fiji,2010,69.1,2.0,0.0,2.25,4.144458220504152,99.0,0.0,58.7,99.0,4.23,99.0,0.09531017980432493,4.0,0.706,14.6
Fiji,2011,69.2,197.0,0.0,0.01,5.9984230417803,99.0,0.0,59.5,99.0,4.6,99.0,0.09531017980432493,4.0,0.709,14.7
Fiji,2012,69.4,195.0,0.0,0.01,6.069548770664439,99.0,0.0,6.2,99.0,4.16,99.0,0.09531017980432493,4.0,0.714,14.9
Fiji,2013,69.6,192.0,0.0,0.01,6.1348043866035376,99.0,0.0,61.1,99.0,4.26,99.0,0.09531017980432493,4.0,0.719,15.0
Fiji,2014,69.7,19.0,0.0,0.01,3.9423481935326588,99.0,0.0,61.9,99.0,4.49,99.0,0.09531017980432493,4.0,0.727,15.2
France,2000,78.8,13.0,1.3862943611198906,13.63,8.134844165339144,26.0,9.210440366976517,54.6,98.0,9.77,97.0,0.09531017980432493,0.7,0.844,15.7
France,2001,79.0,13.0,1.3862943611198906,13.89,8.14676266577188,28.0,0.0,55.2,98.0,9.89,97.0,0.09531017980432493,0.7,0.849,15.6
France,2002,79.2,11.0,1.3862943611198906,13.78,8.237652626235302,29.0,8.55371796609861,55.8,97.0,1.22,97.0,0.09531017980432493,0.7,0.851,15.5
France,2003,79.3,99.0,1.3862943611198906,13.49,8.428021365172238,28.0,0.0,56.4,96.0,1.43,97.0,0.09531017980432493,0.6,0.852,15.4
France,2004,82.0,94.0,1.3862943611198906,13.18,8.573995890463847,35.0,8.400434630806041,57.0,99.0,1.53,98.0,0.09531017980432493,0.6,0.857,15.5
France,2005,81.0,93.0,1.3862943611198906,12.2,8.603866402484217,35.0,3.6109179126442243,57.5,98.0,1.6,98.0,0.09531017980432493,0.6,0.86,15.5
France,2006,86.0,92.0,1.3862943611198906,12.4,8.64663984074937,39.0,3.713572066704308,58.0,99.0,1.53,99.0,0.09531017980432493,0.6,0.87,16.1
France,2007,89.0,89.0,1.3862943611198906,12.2,4.1856641985703416,42.0,3.6888794541139363,58.6,99.0,1.45,98.0,0.09531017980432493,0.6,0.873,16.1
France,2008,89.0,88.0,1.3862943611198906,11.9,8.854206128261305,47.0,6.405228458030842,59.1,98.0,1.57,98.0,0.09531017980432493,0.6,0.877,16.1
France,2009,81.1,88.0,1.3862943611198906,11.8,8.766605844691108,51.0,7.340835554123275,59.6,98.0,11.28,98.0,0.09531017980432493,0.6,0.879,16.0
France,2010,81.3,86.0,1.3862943611198906,11.7,4.3013603725264895,65.0,8.526945482858915,6.1,99.0,11.2,99.0,0.09531017980432493,0.6,0.879,16.0
France,2011,81.7,83.0,1.3862943611198906,11.8,6.529300666024687,74.0,9.612466578818832,6.6,99.0,11.33,99.0,0.09531017980432493,0.6,0.882,16.1
France,2012,81.5,83.0,1.3862943611198906,11.5,6.623240658586851,78.0,0.0,61.1,99.0,11.44,99.0,0.09531017980432493,0.6,0.885,16.1
France,2013,82.0,81.0,1.3862943611198906,11.1,8.802064407359653,74.0,5.60947179518496,61.6,99.0,11.56,99.0,0.09531017980432493,0.6,0.887,16.2
France,2014,82.2,79.0,1.3862943611198906,11.5,8.815915733867884,83.0,5.5909869805108565,62.0,98.0,11.54,98.0,0.09531017980432493,0.6,0.89,16.2
Gabon,2000,61.0,296.0,1.0986122886681098,8.87,5.389860219333544,28.0,2.772588722239781,28.1,44.0,2.89,45.0,2.3513752571634776,8.0,0.637,12.2
Gabon,2001,59.8,37.0,1.0986122886681098,9.29,5.218722480004315,28.0,8.542860938164814,28.7,44.0,3.23,45.0,2.4069451083182885,7.8,0.633,12.3
Gabon,2002,59.7,315.0,1.0986122886681098,8.34,3.1650698626890184,28.0,4.709530201312334,29.2,44.0,3.22,45.0,2.4595888418037104,7.7,0.636,12.3
Gabon,2003,59.7,32.0,1.0986122886681098,6.47,5.867126098167034,28.0,0.0,29.8,44.0,3.48,45.0,2.4849066497880004,7.5,0.638,12.3
Gabon,2004,59.7,322.0,1.0986122886681098,8.13,6.096893953042819,28.0,4.1588830833596715,3.3,44.0,3.26,45.0,2.4932054526026954,7.4,0.64,12.3
Gabon,2005,65.0,37.0,1.0986122886681098,7.72,5.869985384839794,28.0,0.0,3.8,44.0,2.76,45.0,2.4765384001174837,7.2,0.64,12.4
Gabon,2006,61.4,288.0,1.0986122886681098,8.01,3.726589366004589,52.0,4.51085950651685,31.4,44.0,2.88,45.0,2.4595888418037104,7.1,0.646,12.4
Gabon,2007,61.6,291.0,1.0986122886681098,9.02,6.303422603848225,75.0,0.0,31.9,78.0,2.86,81.0,2.3978952727983707,6.9,0.645,12.4
Gabon,2008,61.6,298.0,1.0986122886681098,8.75,2.48941519932043,82.0,1.3862943611198906,32.4,81.0,2.54,82.0,2.2925347571405443,6.8,0.651,12.4
Gabon,2009,61.7,31.0,1.0986122886681098,8.64,3.9761401145341386,79.0,0.0,33.0,74.0,3.43,76.0,2.1972245773362196,6.7,0.652,12.4
Gabon,2010,62.3,294.0,1.0986122886681098,8.85,4.985784262624943,67.0,0.6931471805599453,33.5,68.0,3.41,67.0,2.0794415416798357,6.5,0.66,12.5
Gabon,2011,62.8,289.0,1.0986122886681098,8.9,4.901730484100526,75.0,1.0986122886681098,34.1,75.0,3.12,75.0,1.9459101490553132,6.4,0.664,12.5
Gabon,2012,63.5,276.0,1.0986122886681098,8.3,6.692570631897196,82.0,1.0986122886681098,34.6,8.0,3.13,82.0,1.7749523509116738,6.3,0.669,12.5
Gabon,2013,64.6,255.0,1.0986122886681098,8.86,5.049060100214931,79.0,4.812184355372417,35.2,77.0,3.98,79.0,1.547562508716013,6.2,0.678,12.5
Gabon,2014,65.5,237.0,1.0986122886681098,0.01,6.574073516823081,7.0,3.5263605246161616,35.8,68.0,3.44,7.0,1.33500106673234,6.1,0.687,12.6
Gambia,2000,55.9,33.0,1.3862943611198906,2.18,0.0,91.0,5.820082930352362,18.0,84.0,3.61,8.0,1.0986122886681098,1.2,0.377,6.5
Gambia,2001,56.3,3.0,1.3862943611198906,2.25,0.0,91.0,4.605170185988092,18.5,85.0,3.71,87.0,1.1939224684724346,1.0,0.384,6.8
Gambia,2002,56.6,298.0,1.3862943611198906,2.08,0.0,92.0,3.4965075614664802,19.1,86.0,3.75,87.0,1.252762968495368,9.8,0.392,7.0
Gambia,2003,57.0,297.0,1.3862943611198906,2.47,0.0,94.0,4.787491742782046,19.7,87.0,4.22,87.0,1.308332819650179,9.6,0.395,7.3
Gambia,2004,57.3,296.0,1.3862943611198906,2.51,0.0,95.0,0.0,2.3,88.0,4.35,87.0,1.3609765531356006,9.4,0.404,7.6
Gambia,2005,57.7,294.0,1.3862943611198906,2.26,0.0,95.0,0.0,2.9,94.0,4.97,95.0,1.3862943611198906,9.2,0.412,7.8
Gambia,2006,58.2,288.0,1.3862943611198906,2.93,0.0,95.0,0.0,21.5,94.0,5.52,95.0,1.3862943611198906,9.0,0.415,8.1
Gambia,2007,58.5,288.0,1.3862943611198906,2.64,0.0,97.0,0.0,22.2,94.0,5.76,95.0,1.410986973710262,8.8,0.42,8.4
Gambia,2008,58.7,287.0,1.3862943611198906,2.79,0.0,98.0,0.0,22.8,96.0,5.95,96.0,1.3862943611198906,8.6,0.426,8.6
Gambia,2009,59.0,286.0,1.3862943611198906,2.99,0.0,97.0,0.0,23.5,97.0,5.85,98.0,1.308332819650179,8.4,0.434,8.9
Gambia,2010,59.3,284.0,1.3862943611198906,3.48,0.0,97.0,1.0986122886681098,24.1,97.0,5.75,97.0,1.1314021114911006,8.2,0.439,8.8
Gambia,2011,59.8,277.0,1.3862943611198906,3.41,0.0,96.0,0.0,24.8,95.0,6.24,96.0,1.0296194171811581,8.0,0.441,8.7
Gambia,2012,62.0,269.0,1.3862943611198906,0.01,0.0,98.0,0.0,25.4,98.0,6.12,98.0,0.8754687373538999,7.8,0.44,8.8
Gambia,2013,66.0,266.0,1.3862943611198906,0.01,0.0,97.0,0.0,26.0,96.0,6.49,97.0,0.9555114450274363,7.6,0.445,8.9
Gambia,2014,68.0,266.0,1.3862943611198906,0.01,0.0,96.0,0.6931471805599453,26.7,97.0,7.34,96.0,0.9932517730102834,7.5,0.449,8.9
Georgia,2000,71.8,129.0,1.0986122886681098,3.28,3.8880794697246173,55.0,3.9318256327243257,46.0,81.0,6.94,8.0,0.09531017980432493,3.1,0.0,11.4
Georgia,2001,73.0,121.0,1.0986122886681098,2.76,4.0622205375674225,61.0,3.58351893845611,46.5,83.0,7.82,87.0,0.09531017980432493,3.0,0.673,11.7
Georgia,2002,71.7,142.0,1.0986122886681098,2.72,4.119982791153616,51.0,5.298317366548036,47.0,89.0,8.72,84.0,0.09531017980432493,2.9,0.677,11.8
Georgia,2003,72.7,132.0,0.6931471805599453,3.36,4.270282628379586,48.0,5.37989735354046,47.5,74.0,8.49,75.0,0.09531017980432493,2.9,0.684,11.8
Georgia,2004,72.3,134.0,0.6931471805599453,3.74,2.095876343428338,64.0,8.831711917821577,48.1,66.0,8.53,78.0,0.09531017980432493,2.8,0.694,12.0
Georgia,2005,73.9,128.0,0.6931471805599453,4.7,2.3461114672207826,79.0,7.213031659834869,48.6,82.0,8.6,82.0,0.09531017980432493,2.8,0.703,12.2
Georgia,2006,73.9,126.0,0.6931471805599453,6.18,4.71055515874684,84.0,5.814130531825066,49.2,89.0,8.39,88.0,0.09531017980432493,2.7,0.714,12.6
Georgia,2007,74.4,12.0,0.6931471805599453,8.65,4.674366772723682,94.0,3.8066624897703196,49.9,88.0,8.17,98.0,0.09531017980432493,2.7,0.722,12.5
Georgia,2008,73.9,128.0,0.6931471805599453,7.17,5.028884866353336,89.0,4.04305126783455,5.5,9.0,8.99,92.0,0.09531017980432493,2.6,0.735,13.1
Georgia,2009,73.2,133.0,0.6931471805599453,6.66,2.9720249782540664,54.0,3.1780538303479458,51.3,93.0,1.19,88.0,0.09531017980432493,2.6,0.734,12.8
Georgia,2010,73.8,132.0,0.6931471805599453,7.24,5.273887706607587,95.0,3.1354942159291497,52.0,88.0,1.5,92.0,0.09531017980432493,2.6,0.738,13.3
Georgia,2011,73.9,127.0,0.6931471805599453,8.14,5.29806113372321,89.0,4.174387269895637,52.8,88.0,9.38,94.0,0.09531017980432493,2.6,0.742,13.3
Georgia,2012,74.2,13.0,0.6931471805599453,7.71,5.070523032716237,92.0,3.4657359027997265,53.6,93.0,8.57,92.0,0.09531017980432493,2.6,0.749,13.4
Georgia,2013,74.5,128.0,0.6931471805599453,5.91,5.2005871294659185,96.0,8.971194463184467,54.4,94.0,7.25,93.0,0.09531017980432493,2.7,0.755,13.5
Georgia,2014,74.5,125.0,0.6931471805599453,6.13,5.404850132352103,91.0,8.067462667010057,55.3,91.0,7.42,91.0,0.09531017980432493,2.7,0.759,13.5
Germany,2000,78.0,95.0,1.3862943611198906,12.91,8.352210060030052,84.0,0.0,55.1,94.0,1.1,9.0,0.09531017980432493,1.2,0.855,16.2
Germany,2001,78.3,92.0,1.3862943611198906,12.46,8.30860257631206,86.0,8.703672758358856,55.6,96.0,1.15,93.0,0.09531017980432493,1.2,0.86,16.2
Germany,2002,78.4,91.0,1.3862943611198906,12.25,6.082460813307353,87.0,8.446341450444287,56.1,97.0,1.4,93.0,0.09531017980432493,1.2,0.867,16.3
Germany,2003,78.5,9.0,1.3862943611198906,11.92,6.369242723072119,9.0,6.659293919683638,56.6,96.0,1.62,97.0,0.09531017980432493,1.1,0.872,16.3
Germany,2004,79.1,86.0,1.3862943611198906,11.83,8.673063779638463,88.0,4.804021044733257,57.1,96.0,1.37,96.0,0.09531017980432493,1.1,0.877,16.4
Germany,2005,79.2,85.0,1.3862943611198906,11.67,8.701833032245307,9.0,6.658011045870748,57.6,95.0,1.52,96.0,0.09531017980432493,1.1,0.884,16.4
Germany,2006,79.6,84.0,1.3862943611198906,11.76,8.76538612351538,87.0,7.744136627627991,58.0,94.0,1.34,96.0,0.09531017980432493,1.1,0.892,16.5
Germany,2007,79.8,82.0,1.3862943611198906,11.5,8.959126041213924,86.0,6.342121418721152,58.5,95.0,1.18,96.0,0.09531017980432493,1.1,0.898,16.6
Germany,2008,79.9,8.0,1.0986122886681098,11.36,9.022354562146585,87.0,6.822197390620491,59.0,95.0,1.39,96.0,0.09531017980432493,1.1,0.903,16.6
Germany,2009,80.0,79.0,1.0986122886681098,11.22,8.941450042846888,88.0,6.354370040797351,59.5,95.0,11.4,96.0,0.09531017980432493,1.1,0.906,16.7
Germany,2010,81.0,76.0,1.0986122886681098,11.2,8.933938251518027,88.0,6.660575149839686,59.9,94.0,11.25,95.0,0.09531017980432493,1.1,0.907,16.7
Germany,2011,85.0,74.0,1.0986122886681098,11.2,6.769401689662082,88.0,7.382746449738912,6.4,94.0,1.93,95.0,0.09531017980432493,1.1,0.912,16.8
Germany,2012,86.0,71.0,1.0986122886681098,11.18,6.734488586884643,88.0,5.117993812416755,6.9,94.0,1.99,95.0,0.09531017980432493,1.1,0.916,16.9
Germany,2013,86.0,71.0,1.0986122886681098,10.94,6.7989197884756765,88.0,7.4798641311650265,61.4,94.0,11.16,95.0,0.09531017980432493,1.1,0.919,16.9
Germany,2014,89.0,69.0,1.0986122886681098,11.03,6.848807809041157,88.0,6.095824562432225,61.9,94.0,11.3,95.0,0.09531017980432493,1.1,0.92,17.0
Ghana,2000,57.2,38.0,3.784189633918261,1.6,3.075205375802385,8.0,10.046245003891086,19.5,88.0,3.0,88.0,1.5260563034950492,9.2,0.48,7.7
